sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.cellVoltage5 [V], BATTERY.cellVoltage6 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, BATTERY.timesCharged, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
8/3/2017,10:09:02.49 PM,9m 37.6s,577.6,39.96131179,-106.21630498,0.7,129.6,2.0,8129,1.5,49.3,0,45.2,1.8,40.5,0,9.6,-0.2,13,-0.6,359.4,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (130),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1235,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.608,1158,4455,21.433,False,3.587,3.619,3.593,3.61,3.616,3.6,0.246,False,False,46.599,122.5,74.8,123.4,150,0,0,19,14,638.7,4.78,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,3.4,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:02.60 PM,9m 37.7s,577.7,39.96131175,-106.21630357,0.7,129.6,2.0,8129,2.1,49.3,0,45.2,2.0,40.5,0,9.6,0.1,11.1,-0.6,359.4,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (130),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,3.1,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:02.70 PM,9m 37.8s,577.8,39.96131178,-106.21630227,0.7,129.6,2.0,8129,2.6,49.3,0,45.2,2.5,40.5,0.2,9.6,0.1,6.4,-0.6,359.4,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (130),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,2.7,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:02.80 PM,9m 37.9s,577.9,39.96131175,-106.21630024,0.7,129.6,2.0,8129,3.4,49.3,0,45.2,2.2,40.5,0,9.6,0.4,-3.9,-0.5,359.5,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (130),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,2.2,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:02.90 PM,9m 38.0s,578.0,39.96131163,-106.21629897,0.7,129.6,1.6,8129,3.2,49.3,0,45.2,2.2,40.5,0,9.6,-0.1,-10.4,-0.3,359.7,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (130),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.9,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.00 PM,9m 38.1s,578.1,39.96131153,-106.2162973,0.3,129.6,1.6,8128,2.6,49.3,0,45.2,1.8,40.5,0,9.6,-0.3,-13,-0.4,359.6,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.5,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.11 PM,9m 38.2s,578.2,39.96131146,-106.2162964,0.3,129.6,1.6,8128,2.4,49.3,0,45.2,1.3,40.5,0,9.6,-0.5,-13.7,-0.3,359.7,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.3,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.21 PM,9m 38.3s,578.3,39.96131124,-106.21629575,0.3,129.6,1.6,8128,1.5,49.3,-0.2,45.2,0.9,40.5,0,9.6,-0.5,-13.4,-0.3,359.7,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.2,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.31 PM,9m 38.4s,578.4,39.96131113,-106.21629537,0.3,129.6,1.6,8128,0,49.3,-0.2,45.2,0.5,40.5,0,9.6,-0.6,-12.7,-0.1,359.9,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.1,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.41 PM,9m 38.5s,578.5,39.96131098,-106.21629543,0.3,129.6,1.6,8128,0,49.3,-0.2,45.2,0,40.5,0,9.6,-1.1,-11.3,0,0,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,892,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.0,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.51 PM,9m 38.6s,578.6,39.96131089,-106.21629547,0.3,129.6,1.6,8128,0,49.3,0,45.2,-0.2,40.5,0,9.6,-1.8,-9.8,0,0,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,892,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.663,1158,4455,21.447,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.127,122.5,74.8,123.4,150,0,0,19,14,638.7,4.80,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.0,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.62 PM,9m 38.7s,578.7,39.96131063,-106.21629602,0.7,129.6,1.6,8129,0,49.3,0,45.2,-0.2,40.5,0,9.6,-2.7,-8.1,0,0,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.1,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.72 PM,9m 38.8s,578.8,39.96131057,-106.21629632,0.7,129.6,2.0,8129,1.5,49.3,0,45.2,-0.5,40.5,0,9.6,-3.1,-6.4,0,0,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.1,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.82 PM,9m 38.9s,578.9,39.96131045,-106.21629712,0.7,129.6,2.0,8129,0,49.3,0,45.2,-0.7,40.5,0,9.6,-2.7,-4.8,-0.2,359.8,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1031,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.2,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:03.93 PM,9m 39.0s,579.0,39.96131038,-106.21629744,0.7,129.6,2.0,8129,1.5,49.3,0,45.2,-0.7,40.5,0,9.6,-2.3,-3.1,-0.5,359.5,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (184),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1097,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.3,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:04.03 PM,9m 39.1s,579.1,39.96131039,-106.21629812,0.7,129.6,2.0,8129,0,49.3,0,45.2,-0.7,40.5,0,9.6,-2.3,-1.7,-0.8,359.2,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (239),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1173,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.5,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:04.13 PM,9m 39.2s,579.2,39.96131042,-106.21629858,0.7,129.6,1.6,8129,1.5,49.3,0,45.2,-0.9,40.5,0,9.6,-2.9,-2.4,-1.2,358.8,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (239),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1206,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.6,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:04.23 PM,9m 39.4s,579.4,39.96131051,-106.21629946,0.3,129.6,1.6,8128,0,49.3,0.5,45.2,-0.9,40.5,0,9.6,-9.8,-5.5,-1.4,358.6,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (239),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1186,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,1.8,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:04.33 PM,9m 39.5s,579.5,39.96131064,-106.21630004,0.3,129.6,1.6,8128,1.0,49.3,0.7,45.2,-1.1,40.5,0,9.6,-11.5,-6,-1.1,358.9,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (239),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1097,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,2.0,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:04.43 PM,9m 39.6s,579.6,39.96131082,-106.2163006,0.3,129.6,1.6,8128,1.1,49.3,0.7,45.2,-1.3,40.5,0,9.6,-9.1,-6.3,-0.8,359.2,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (239),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,2.2,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:04.64 PM,9m 39.7s,579.7,39.96131144,-106.21630144,0.3,129.6,1.6,8128,1.5,49.3,0.9,45.2,-1.3,40.5,0,9.6,-3.4,-6,-0.9,359.1,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (239),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.418,False,3.582,3.631,3.593,3.611,3.63,3.608,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.82,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,2.5,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
8/3/2017,10:09:04.74 PM,9m 39.9s,579.9,39.96131229,-106.21630324,0.3,129.6,1.6,8128,2.0,49.3,0.9,45.2,-1.6,40.5,0,9.6,1.5,-4.7,-0.5,359.5,P-GPS,Other,Takeoff (RC Assisted),18,5,True,,Inspire 1,True,False,,Smart,RC,False,True,False,,Other (239),True,,False,False,False,False,True,False,False,False,False,False,1,Follow Yaw,-10.5,0,0,0,False,False,False,False,False,True,,True,Normal,,,1024,1024,1024,1024,1,False,False,False,False,False,0,False,False,False,False,26,21.652,1158,4455,21.427,False,3.593,3.62,3.591,3.615,3.621,3.614,0.246,False,False,48.266,122.5,74.8,123.4,150,0,0,19,14,638.7,4.83,User Battery Req Go Home,Idle,0,30,False,10,True,3,Go Home,39.96130863,-106.21629338,3.1,8135.6,,True,1,1,False,False,False,False,0,True,False,False,Course Lock,65.6,,,Calm,21,Android, 3.1.8,snow flake,0410056616,,03LJC25548,6781073611,598.84,13203.3,129.6,48.6,9.6,0,0,snow flake,0410056616,,03LJC25548,6781073611,,Android, 3.1.8,,,,,,
